lat,lng,red,green
35.8829117606,128.6235567186,137.0,33.0
35.8838491926,128.6229916279,131.0,39.0
35.8838491926,128.6229916279,131.0,39.0
35.8838491926,128.6229916279,131.0,39.0
35.8829117606,128.6235567186,131.0,39.0
35.8838491926,128.6229916279,131.0,39.0
35.8794361441,128.6287755327,149.0,51.0
35.8794361441,128.6287755327,149.0,51.0
35.8794361441,128.6287755327,149.0,51.0
35.8794361441,128.6287755327,149.0,51.0
35.8794361441,128.6287755327,149.0,51.0
35.8794361441,128.6287755327,149.0,51.0
35.8770308407,128.6291932024,153.0,47.0
35.8779406719,128.629162,153.0,47.0
35.877034,128.6291932024,153.0,47.0
35.8770308407,128.6291932024,153.0,47.0
35.8850029718,128.6265441817,142.0,28.0
35.8850029718,128.6265441817,139.0,31.0
35.8870360277,128.6388778482,128.0,42.0
35.8870360277,128.638841,141.0,29.0
35.7992615893,128.5305382012,145.0,15.0
35.7992615893,128.5305382012,145.0,15.0
35.7987945595,128.5314829766,145.0,15.0
35.7987945595,128.5314829766,145.0,15.0
35.7987945595,128.5314829766,132.0,28.0
35.7992615893,128.5305382012,132.0,28.0
35.8032529257,128.5287038862,145.0,15.0
35.8039109371,128.5282728964,145.0,15.0
35.8035369526,128.5291446315,135.0,25.0
35.8032529257,128.52872,135.0,25.0
35.803534,128.5291446315,145.0,15.0
35.8035369526,128.5291446315,145.0,15.0
35.8024312238,128.5288899125,135.0,25.0
35.8028797285,128.530108,135.0,25.0
35.802455,128.5288899125,135.0,25.0
35.802558,128.5308375272,135.0,25.0
35.8025701763,128.5308375272,146.0,14.0
35.8028797285,128.5301507519,146.0,14.0
35.802484,128.5288899125,146.0,14.0
35.8024312238,128.5288899125,146.0,14.0
35.8024312238,128.5288899125,135.0,25.0
35.8022025179,128.531423,135.0,25.0
35.7992615893,128.5305382012,135.0,25.0
35.801718889,128.5319025061,135.0,25.0
35.8147878198,128.5262545264,144.0,36.0
35.847772694,128.579999,134.0,26.0
35.8476757388,128.5841726241,134.0,26.0
35.850588,128.58107906,134.0,26.0
35.850437,128.5814827609,134.0,26.0
35.8576847599,128.5793766719,126.0,34.0
35.857845,128.5802654941,126.0,34.0
35.8584089621,128.5771651143,132.0,28.0
35.8588813186,128.577572,132.0,28.0
35.8620605722,128.5821274692,121.0,79.0
35.861666669,128.5822720773,121.0,79.0
35.861666669,128.5822720773,169.0,31.0
35.8614971942,128.5827622211,121.0,79.0
35.861709,128.5828459175,121.0,79.0
35.8617702198,128.5828459175,169.0,31.0
35.7984301142,128.5296582281,111.0,49.0
35.7983193143,128.5285638828,111.0,49.0
35.7984301142,128.5296582281,111.0,49.0
35.7983193143,128.5285638828,111.0,49.0
35.7990074707,128.5292488437,111.0,49.0
35.7992615893,128.5305382012,111.0,49.0
35.7992615893,128.5305382012,111.0,49.0
35.799008,128.5292488437,111.0,49.0
35.7987945595,128.5314829766,132.0,28.0
35.7992615893,128.5305382012,132.0,28.0
35.8148480759,128.526662,144.0,36.0
35.8117749276,128.5091377585,118.0,22.0
35.8124519269,128.5068716947,120.0,20.0
35.8117749276,128.5091377585,120.0,20.0
35.8117749276,128.5091377585,120.0,20.0
35.8117749276,128.5091377585,120.0,20.0
35.8124519269,128.5068716947,120.0,20.0
35.8124519269,128.5068716947,120.0,20.0
35.8098261378,128.5126882358,178.0,22.0
35.8090455982,128.5119109614,178.0,22.0
35.8090455982,128.5119109614,178.0,22.0
35.8090679029,128.5122797857,178.0,22.0
35.8103860058,128.5136063772,168.0,32.0
35.8097459206,128.5140276843,168.0,32.0
35.804675395,128.5169330162,132.0,28.0
35.804675395,128.5169330162,132.0,28.0
35.804675395,128.5169330162,118.0,42.0
35.804675395,128.5169330162,118.0,42.0
35.7762951939,128.4322000723,116.0,24.0
35.77558685,128.4251327591,116.0,24.0
35.7746631676,128.4313897414,124.0,16.0
35.7746631676,128.4313897414,124.0,16.0
35.7501598935,128.4969162139,83.0,17.0
35.755808,128.4935634574,82.0,18.0
35.7800673154,128.4343568218,158.0,32.0
35.802532088,128.506882,117.0,23.0
35.802532088,128.5068078461,117.0,23.0
35.8009146397,128.5102217733,134.0,26.0
35.8009146397,128.5102217733,134.0,26.0
35.8023887561,128.5079469774,118.0,22.0
35.802822,128.5080300956,118.0,22.0
35.802775,128.5087383097,118.0,22.0
35.8030639791,128.5083794448,118.0,22.0
35.8023887561,128.5079469774,119.0,21.0
35.8027483934,128.5087383097,119.0,21.0
35.8028824524,128.5080300956,119.0,21.0
35.8030639791,128.508342,119.0,21.0
35.8043812318,128.5112617875,117.0,23.0
35.8038352307,128.5095825718,117.0,23.0
35.8038352307,128.5095825718,109.0,31.0
35.8973810095,128.5121045427,132.0,28.0
35.8043812318,128.5112617875,109.0,31.0
35.8038352307,128.5095825718,109.0,31.0
35.8043812318,128.5112617875,109.0,31.0
35.8053876596,128.504724,129.0,31.0
35.805839,128.5045157522,129.0,31.0
35.8053876596,128.5047462891,138.0,22.0
35.805561,128.505265118,138.0,22.0
35.8066894819,128.507076666,130.0,30.0
35.8066894819,128.507076666,130.0,30.0
35.8000200341,128.4980090241,105.0,25.0
35.8000200341,128.4980090241,105.0,25.0
35.8000200341,128.4980090241,107.0,23.0
35.800623,128.4981468258,107.0,23.0
35.800639,128.4981468258,110.0,20.0
35.800684098,128.4981468258,110.0,20.0
35.8007154138,128.4994874606,109.0,21.0
35.800751,128.4994874606,109.0,21.0
35.800751,128.4994874606,106.0,24.0
35.8009363882,128.499046037,106.0,24.0
35.8009363882,128.499005,106.0,24.0
35.8009363882,128.499046037,106.0,24.0
35.7987570336,128.4986465769,129.0,31.0
35.798694398,128.5004962415,129.0,31.0
35.798694398,128.5004962415,131.0,29.0
35.7987570336,128.4986465769,131.0,29.0
35.7987570336,128.4986465769,129.0,31.0
35.7987570336,128.4986465769,129.0,31.0
35.7987570336,128.4986465769,131.0,29.0
35.798694398,128.5004962415,131.0,29.0
35.802074,128.5066870826,120.0,20.0
35.802532088,128.5068078461,120.0,20.0
35.802532088,128.5068078461,117.0,23.0
35.8020361591,128.5066870826,117.0,23.0
35.898876934,128.5080693614,113.0,27.0
35.902061206,128.5140793893,113.0,27.0
35.898876934,128.5080693614,100.0,30.0
35.9009766845,128.5138997899,106.0,34.0
35.8683042609,128.496159,146.0,14.0
35.9009766845,128.5138997899,113.0,27.0
35.902061206,128.5140793893,113.0,27.0
35.902061206,128.5140793893,106.0,34.0
35.8973810095,128.5121045427,113.0,27.0
35.8967719395,128.5116522704,132.0,28.0
35.898876934,128.5080693614,100.0,30.0
35.8973810095,128.5121045427,118.0,22.0
35.8989380969,128.510683,120.0,20.0
35.9012193342,128.5124077221,120.0,20.0
35.8973810095,128.5121045427,121.0,19.0
35.8989380969,128.5106377381,121.0,19.0
35.8842880355,128.5032013423,152.0,18.0
35.8973810095,128.5121045427,118.0,22.0
35.8973810095,128.5121045427,113.0,27.0
35.8842880355,128.5032013423,149.0,21.0
35.8967719395,128.5116522704,132.0,28.0
35.8842880355,128.5032013423,152.0,18.0
35.8967719395,128.5116522704,132.0,28.0
35.8842880355,128.5032013423,149.0,21.0
35.78134,128.4342565721,161.0,29.0
35.7813201555,128.4342565721,144.0,46.0
35.7817134453,128.434285425,161.0,29.0
35.7800673154,128.4343568218,144.0,46.0
35.781765,128.434285425,145.0,45.0
35.7817134453,128.434285425,131.0,59.0
35.7812138857,128.4353457797,131.0,59.0
35.7812138857,128.4353457797,145.0,45.0
35.7812447441,128.436798761,145.0,45.0
35.7812447441,128.436798761,131.0,59.0
35.7838607187,128.4340024993,131.0,59.0
35.7838607187,128.4340024993,145.0,45.0
35.8085552345,128.4987756946,134.0,26.0
35.8094344879,128.5019819534,126.0,34.0
35.8094344879,128.5019819534,126.0,34.0
35.812572,128.504401,128.0,32.0
35.8125768044,128.5044998055,128.0,32.0
35.804434071,128.5006789902,123.0,37.0
35.804344,128.4999898019,123.0,37.0
35.8054998861,128.503252961,129.0,31.0
35.8049318051,128.5031798617,129.0,31.0
35.8049318051,128.5031798617,135.0,25.0
35.8049318051,128.5031798617,135.0,25.0
35.8311313859,128.5276539798,135.0,25.0
35.8987560119,128.5142403764,115.0,25.0
35.8738648732,128.4975863433,142.0,18.0
35.8987560119,128.5142403764,115.0,25.0
35.8738339018,128.4971070013,142.0,18.0
35.8721047289,128.4970230904,134.0,26.0
35.871673,128.4967984333,134.0,26.0
35.871673,128.4967984333,137.0,23.0
35.8975672286,128.5182996835,106.0,24.0
35.8987560119,128.5142403764,106.0,24.0
35.8718764696,128.4973119786,137.0,23.0
35.8987560119,128.5142403764,108.0,22.0
35.871691,128.4972419924,137.0,23.0
35.8997582452,128.515820703,108.0,22.0
35.8683042609,128.496113599,142.0,18.0
35.9009861283,128.516778704,116.0,24.0
35.869162,128.4957581557,142.0,18.0
35.9001483698,128.5152482157,122.0,18.0
35.9009861283,128.516778704,122.0,18.0
35.9009861283,128.516778704,122.0,18.0
35.9001483698,128.5152482157,122.0,18.0
35.9001483698,128.5152482157,116.0,24.0
35.8683042609,128.496113599,146.0,14.0
35.8694380003,128.4966709983,131.0,29.0
35.8683042609,128.496113599,131.0,29.0
35.8592990752,128.5050813724,120.0,40.0
35.898876934,128.5080693614,113.0,27.0
35.901041226,128.508872781,120.0,20.0
35.9012193342,128.5124077221,120.0,20.0
35.898876934,128.5080693614,118.0,22.0
35.901041226,128.508872781,118.0,22.0
35.8989885902,128.5098975173,125.0,15.0
35.898876934,128.5080693614,125.0,15.0
35.9012193342,128.5124077221,118.0,22.0
35.8989885902,128.509806,118.0,22.0
35.901358,128.5108978242,115.0,25.0
35.9012193342,128.5124077221,123.0,17.0
35.9012193342,128.5124077221,115.0,25.0
35.9013693713,128.5108978242,123.0,17.0
35.9015490872,128.511282365,114.0,26.0
35.9015490872,128.511282365,115.0,25.0
35.901215,128.5124077221,115.0,25.0
35.901215,128.5124077221,114.0,26.0
35.873842,128.4971070013,139.0,21.0
35.8738648732,128.4975863433,139.0,21.0
35.875003562,128.497308,128.0,32.0
35.875003562,128.4973125906,128.0,32.0
35.873619,128.4971862045,142.0,18.0
35.8721047289,128.497035,137.0,23.0
35.873579392,128.4977738455,142.0,18.0
35.859221,128.5050813724,120.0,40.0
35.659142719,128.4147623594,144.0,26.0
35.6559183346,128.4168739869,143.0,17.0
35.6555940053,128.4192330658,143.0,17.0
35.6579269752,128.419718584,143.0,17.0
35.6559183346,128.4168739869,143.0,17.0
35.6559183346,128.4168739869,132.0,28.0
35.6555940053,128.4192330658,141.0,19.0
35.6579269752,128.419718584,141.0,19.0
35.6559183346,128.4168739869,132.0,28.0
35.6579269752,128.419718584,98.0,22.0
35.6557411565,128.4205258225,98.0,22.0
35.6579269752,128.419718584,100.0,20.0
35.6557411565,128.4205258225,100.0,20.0
35.6558042676,128.4235681425,100.0,20.0
35.6580554358,128.4210749834,100.0,20.0
35.6580554358,128.4210749834,96.0,24.0
35.6579269752,128.419718584,96.0,24.0
35.6580554358,128.4210749834,98.0,22.0
35.658019,128.4210749834,98.0,22.0
35.6628479451,128.4210255216,102.0,18.0
35.6600956628,128.419364388,102.0,18.0
35.6600956628,128.419364388,102.0,18.0
35.6600956628,128.419364388,102.0,18.0
35.8590335772,128.4960581215,133.0,27.0
35.6630758134,128.4093985619,130.0,30.0
35.6630758134,128.4093985619,130.0,30.0
35.6630758134,128.4093985619,140.0,20.0
35.6630758134,128.4093985619,140.0,20.0
35.6630758134,128.4093985619,138.0,22.0
35.6630758134,128.4093985619,138.0,22.0
35.6640029696,128.4123281657,130.0,30.0
35.6632508239,128.4136188857,130.0,30.0
35.6623847655,128.417390009,121.0,39.0
35.6628479451,128.4210255216,121.0,39.0
35.6628479451,128.4210255216,123.0,37.0
35.6641573618,128.4215969895,123.0,37.0
35.6628479451,128.4210255216,140.0,20.0
35.6628479451,128.4210255216,140.0,20.0
35.6578113693,128.4139424993,147.0,23.0
35.6573892618,128.4147009501,147.0,23.0
35.6573892618,128.4147009501,149.0,21.0
35.6573892618,128.4147009501,149.0,21.0
35.659669,128.4151130673,148.0,22.0
35.6596119058,128.4151130673,148.0,22.0
35.6596119058,128.415149,144.0,26.0
35.659142719,128.4147623594,144.0,26.0
35.6596119058,128.4151130673,144.0,26.0
35.8590478602,128.495659,129.0,31.0
35.6592853091,128.4179934931,122.0,38.0
35.659027853,128.4168362138,122.0,38.0
35.659027,128.4168362138,122.0,38.0
35.659027853,128.4168362138,139.0,21.0
35.659093,128.4168362138,139.0,21.0
35.6592853091,128.4179934931,139.0,21.0
35.6592853091,128.4179934931,139.0,21.0
35.6623847655,128.417390009,123.0,37.0
35.6623847655,128.417390009,123.0,37.0
35.6618666132,128.4147387287,123.0,37.0
35.6613089516,128.4149185253,123.0,37.0
35.6613089516,128.4149185253,139.0,21.0
35.6623847655,128.417390009,139.0,21.0
35.6623847655,128.417390009,139.0,21.0
35.6618666132,128.4147387287,139.0,21.0
35.6623847655,128.417390009,123.0,37.0
35.6623847655,128.417390009,123.0,37.0
35.6638447997,128.4180332636,134.0,26.0
35.663802,128.4180332636,134.0,26.0
35.6623847655,128.417390009,121.0,39.0
35.6623847655,128.417390009,121.0,39.0
35.6638447997,128.4180332636,121.0,39.0
35.6638447997,128.4180332636,121.0,39.0
35.859044,128.4956420443,133.0,27.0
35.6525961166,128.416069046,140.0,20.0
35.6525961166,128.416069046,140.0,20.0
35.6525961166,128.416069046,144.0,16.0
35.6525961166,128.416069046,144.0,16.0
35.6525961166,128.416069046,143.0,17.0
35.6525961166,128.416069046,143.0,17.0
35.651752,128.4094438473,102.0,18.0
35.6517287608,128.4094438473,100.0,20.0
35.651743,128.4094438473,100.0,20.0
35.6517287608,128.4094438473,102.0,18.0
35.6517287608,128.4094438473,101.0,19.0
35.6517287608,128.4094438473,101.0,19.0
35.651792,128.4094438473,101.0,19.0
35.6517287608,128.4094438473,101.0,19.0
35.655504,128.4179891888,119.0,41.0
35.655948,128.4180380483,119.0,41.0
35.6559275496,128.4169135068,119.0,41.0
35.655588,128.4169627,119.0,41.0
35.6555494595,128.4169627,133.0,27.0
35.6555507132,128.4179891888,134.0,26.0
35.655904,128.4169135068,133.0,27.0
35.6559659498,128.4180380483,134.0,26.0
35.6592853091,128.4179934931,122.0,38.0
35.6628233541,128.3996521693,136.0,24.0
35.6628233541,128.3996521693,135.0,25.0
35.6628233541,128.3996521693,135.0,25.0
35.6512808992,128.4234153226,103.0,17.0
35.6512808992,128.4234153226,103.0,17.0
35.6527784427,128.4184037019,137.0,23.0
35.6527784427,128.4184037019,139.0,21.0
35.6527784427,128.4184037019,139.0,21.0
35.6527784427,128.4184037019,137.0,23.0
35.6527784427,128.4184037019,143.0,17.0
35.6527784427,128.4184037019,143.0,17.0
35.6527784427,128.4184037019,143.0,17.0
35.6527784427,128.4184037019,143.0,17.0
35.6508715645,128.4180619357,123.0,37.0
35.6508715645,128.4180619357,123.0,37.0
35.6508715645,128.4180619357,123.0,37.0
35.6508715645,128.4180619357,123.0,37.0
35.6508715645,128.4180619357,139.0,21.0
35.6508715645,128.4180619357,139.0,21.0
35.6508715645,128.4180619357,139.0,21.0
35.6508715645,128.4180619357,139.0,21.0
35.6525961166,128.416069046,140.0,20.0
35.6525961166,128.416069046,140.0,20.0
35.6551582552,128.4052118693,102.0,18.0
35.6551582552,128.4052118693,102.0,18.0
35.6565900382,128.4006712639,102.0,18.0
35.6565900382,128.4006712639,102.0,18.0
35.6551582552,128.4052118693,102.0,18.0
35.6551582552,128.4052118693,102.0,18.0
35.6551582552,128.4052118693,100.0,20.0
35.6551582552,128.4052118693,100.0,20.0
35.6583976773,128.399529728,97.0,23.0
35.6575109518,128.3998554954,97.0,23.0
35.6603344895,128.4011886081,98.0,22.0
35.6589850408,128.3996385113,98.0,22.0
35.6589850408,128.3996385113,114.0,16.0
35.6589850408,128.3996385113,114.0,16.0
35.6613653118,128.4000857707,98.0,22.0
35.6628233541,128.3996521693,98.0,22.0
35.6628233541,128.3996521693,98.0,22.0
35.6613653118,128.4000857707,98.0,22.0
35.6613653118,128.4000857707,102.0,18.0
35.6613653118,128.4000857707,102.0,18.0
35.6628233541,128.3996521693,102.0,18.0
35.6628233541,128.3996521693,102.0,18.0
35.6628233541,128.3996521693,136.0,24.0
35.6504688488,128.4064641775,95.0,25.0
35.6551582552,128.4052118693,95.0,25.0
35.6520412594,128.4049665762,95.0,25.0
35.6549146667,128.4077728685,102.0,18.0
35.6534551867,128.4081342664,102.0,18.0
35.6534551867,128.4081342664,102.0,18.0
35.6534551867,128.408148,102.0,18.0
35.6534551867,128.4081342664,96.0,24.0
35.6534551867,128.4081342664,96.0,24.0
35.6549146667,128.4077728685,96.0,24.0
35.6534551867,128.4081342664,96.0,24.0
35.6541404119,128.4033366875,103.0,17.0
35.6542289961,128.400402,103.0,17.0
35.6542289961,128.400465254,103.0,17.0
35.6541404119,128.4033366875,103.0,17.0
35.6541404119,128.4033366875,104.0,16.0
35.6541404119,128.4033366875,105.0,15.0
35.6542289961,128.400494,105.0,15.0
35.6542289961,128.400465254,104.0,16.0
35.6551582552,128.4052118693,98.0,22.0
35.6565900382,128.4006712639,98.0,22.0
35.6565900382,128.4006712639,98.0,22.0
35.6551582552,128.4052118693,98.0,22.0
35.9486601514,128.5771887161,92.0,18.0
35.9483694385,128.5760850032,92.0,18.0
35.9132519622,128.546822,164.0,36.0
35.9138046698,128.5467465168,164.0,36.0
35.8898413887,128.5610731219,159.0,41.0
35.8889858095,128.5624059297,159.0,41.0
35.8889449655,128.5622344748,159.0,41.0
35.8898413887,128.5610731219,159.0,41.0
35.890097,128.5583929353,169.0,31.0
35.888196,128.5601198188,146.0,34.0
35.8884879177,128.5596546493,146.0,34.0
35.8882987417,128.5569136551,179.0,21.0
35.8877214949,128.5560633887,179.0,21.0
35.8891761957,128.5563290654,179.0,21.0
35.8888981431,128.555697,179.0,21.0
35.8899046564,128.5559624796,176.0,24.0
35.889361,128.5552382293,176.0,24.0
35.8899046564,128.5559624796,146.0,54.0
35.88912,128.555893918,146.0,54.0
35.8889694592,128.5555651109,176.0,24.0
35.889350192,128.5552382293,176.0,24.0
35.8905180389,128.555164615,169.0,31.0
35.8905180389,128.555164615,176.0,24.0
35.8905051761,128.554712,176.0,24.0
35.8300410638,128.5283352145,135.0,25.0
35.9316874962,128.5530324687,130.0,20.0
35.9318603446,128.5519518802,130.0,20.0
35.9631348645,128.5518347077,134.0,26.0
35.9631348645,128.5518347077,134.0,26.0
35.9451314045,128.561438,128.0,22.0
35.9450352899,128.559305196,128.0,22.0
35.9473077588,128.5608800967,128.0,22.0
35.9473077588,128.5608800967,128.0,22.0
35.9451314045,128.561442582,128.0,22.0
35.9450352899,128.559305196,128.0,22.0
35.9488836875,128.5650504137,118.0,42.0
35.9485531302,128.5653352506,118.0,42.0
35.948817,128.5650504137,128.0,32.0
35.9508260685,128.5640150331,128.0,32.0
35.950319,128.5653971885,128.0,32.0
35.9508260685,128.5640150331,124.0,36.0
35.9508260685,128.5640150331,124.0,36.0
35.9521791698,128.5657320824,124.0,36.0
35.9518732977,128.565516,124.0,36.0
35.952017473,128.5650024047,132.0,28.0
35.952117,128.5657320824,132.0,28.0
35.9544378941,128.56552962,136.0,24.0
35.9549272784,128.566067,136.0,24.0
35.9490398239,128.576215,86.0,24.0
35.948679,128.5771887161,86.0,24.0
35.9317189105,128.5606631794,116.0,34.0
35.9303288925,128.560878837,119.0,31.0
35.931117,128.5617252642,119.0,31.0
35.929598953,128.5576060251,122.0,28.0
35.9300309283,128.557483425,122.0,28.0
35.9318820731,128.5580300919,117.0,33.0
35.9313684318,128.5577101023,117.0,33.0
35.931736,128.5592517991,122.0,28.0
35.9305191718,128.5593845704,122.0,28.0
35.9318820731,128.5580300919,129.0,21.0
35.9317529344,128.5592517991,129.0,21.0
35.9305191718,128.5593845704,129.0,21.0
35.931378,128.5577101023,129.0,21.0
35.9366551259,128.5593700338,127.0,23.0
35.9350371369,128.5599659625,127.0,23.0
35.937014093,128.5603512032,127.0,23.0
35.937076,128.5594616534,127.0,23.0
35.9350371369,128.5599659625,124.0,26.0
35.937014093,128.5603512032,124.0,26.0
35.9370997286,128.5594616534,124.0,26.0
35.9366551259,128.5593700338,124.0,26.0
35.9318603446,128.5519518802,116.0,34.0
35.9324381008,128.5521721478,116.0,34.0
35.9327537681,128.5528201994,130.0,20.0
35.9324381008,128.5521721478,130.0,20.0
35.8368230941,128.5303944976,173.0,27.0
35.8375787458,128.5309861597,173.0,27.0
35.8376675136,128.5303775179,173.0,27.0
35.8265229864,128.5231364498,104.0,26.0
35.8242848031,128.5219466586,104.0,26.0
35.8296934945,128.524651365,120.0,40.0
35.8296934945,128.524651365,120.0,40.0
35.8279929055,128.5209135549,120.0,40.0
35.8271641897,128.5238094313,120.0,40.0
35.8296934945,128.524651365,120.0,40.0
35.8296934945,128.524651365,120.0,40.0
35.8296934945,128.524651365,120.0,40.0
35.8296934945,128.524651365,120.0,40.0
35.8279929055,128.5209135549,120.0,40.0
35.8279929055,128.5209135549,120.0,40.0
35.8271641897,128.5238094313,120.0,40.0
35.8271641897,128.5238094313,120.0,40.0
35.8281227734,128.5288874536,129.0,31.0
35.8574053861,128.5172804925,127.0,33.0
35.8574053861,128.5172804925,126.0,34.0
35.859508794,128.5149225776,126.0,34.0
35.8598709024,128.5161920209,126.0,34.0
35.8322261574,128.5244005614,136.0,24.0
35.8314240624,128.5257972623,136.0,24.0
35.8702223729,128.5552438049,142.0,38.0
35.8455063967,128.5363649136,153.0,47.0
35.84374589,128.537449,174.0,26.0
35.8433174893,128.53749931,174.0,26.0
35.8439973818,128.5361590878,174.0,26.0
35.8433243233,128.5364508763,174.0,26.0
35.84374589,128.5374999429,156.0,44.0
35.8439973818,128.5361590878,156.0,44.0
35.843393,128.5364508763,156.0,44.0
35.843304,128.53749931,156.0,44.0
35.8419174297,128.5375646993,156.0,44.0
35.8421252543,128.5364855195,156.0,44.0
35.8395030024,128.5369814492,156.0,44.0
35.8414190489,128.5374130822,156.0,44.0
35.841999,128.5375646993,174.0,26.0
35.842189,128.5364855195,174.0,26.0
35.8395030024,128.5369814492,174.0,26.0
35.8414190489,128.5374130822,174.0,26.0
35.84033,128.5364856514,156.0,44.0
35.8395030024,128.5369814492,156.0,44.0
35.8376549776,128.5340388084,162.0,38.0
35.8369755116,128.5341442517,162.0,38.0
35.8375787458,128.53098,162.0,38.0
35.8369065532,128.5309170218,162.0,38.0
35.8369065532,128.5309170218,173.0,27.0
35.8700995925,128.5545650459,142.0,38.0
35.696131591,128.439421,109.0,31.0
35.698529599,128.4382370755,109.0,31.0
35.698529599,128.4382370755,119.0,21.0
35.698529599,128.4382370755,119.0,21.0
35.8596817081,128.574736216,129.0,31.0
35.8608290166,128.5758693892,130.0,30.0
35.8608290166,128.5758693892,129.0,31.0
35.860611292,128.5742029803,129.0,31.0
35.8410725565,128.5826561982,129.0,31.0
35.8410725565,128.5826561982,127.0,33.0
35.8416772891,128.5835747543,127.0,33.0
35.8417668731,128.582397622,129.0,31.0
35.842256,128.5836517191,108.0,52.0
35.8422306612,128.5836517191,108.0,52.0
35.8422306612,128.5836517191,129.0,31.0
35.8419826332,128.5841804653,129.0,31.0
35.842357,128.5794507741,134.0,26.0
35.84221,128.5802866954,134.0,26.0
35.843912,128.5796940003,129.0,31.0
35.843985,128.5796940003,112.0,48.0
35.8442099251,128.5797241271,112.0,48.0
35.8437902931,128.5802355486,129.0,31.0
35.84606,128.579804728,133.0,27.0
35.8460433439,128.5804000107,133.0,27.0
35.8144337593,128.526918,144.0,36.0
35.7311983162,128.4521581628,108.0,32.0
35.7311983162,128.452114,108.0,32.0
35.7335269362,128.450203547,112.0,28.0
35.7335269362,128.450203547,106.0,34.0
35.7335269362,128.450203547,106.0,34.0
35.7319320339,128.4525557806,112.0,28.0
35.7319320339,128.4525557806,106.0,34.0
35.733929334,128.4555966466,106.0,34.0
35.6878184718,128.4478852429,114.0,26.0
35.6920530245,128.4437548623,125.0,15.0
35.6922984235,128.442708,125.0,15.0
35.6922984235,128.442708,109.0,31.0
35.691632516,128.4425911078,109.0,31.0
35.6932214592,128.4402912014,118.0,22.0
35.6934275572,128.4400203844,118.0,22.0
35.6934275572,128.4400203844,109.0,31.0
35.692747509,128.4394638661,109.0,31.0
35.6945167186,128.4395545464,109.0,31.0
35.694557,128.4395545464,114.0,26.0
35.6944748799,128.4388405769,114.0,26.0
35.7321540901,128.4669484417,119.0,21.0
35.6944748799,128.4388405769,114.0,26.0
35.6944748799,128.4388405769,109.0,31.0
35.696131591,128.439408,119.0,21.0
35.696111,128.439456,119.0,21.0
35.7270532001,128.4365330664,114.0,26.0
35.727515363,128.438681,115.0,25.0
35.727339,128.4391057387,115.0,25.0
35.7289645417,128.444457,115.0,25.0
35.7286215051,128.4445505544,115.0,25.0
35.7290623366,128.4448079622,115.0,25.0
35.7286215051,128.4445505544,112.0,28.0
35.7287229313,128.4452372835,112.0,28.0
35.728978,128.4444566173,112.0,28.0
35.7290623366,128.4448079622,112.0,28.0
35.729503,128.446675,114.0,26.0
35.7292364606,128.44681,114.0,26.0
35.7302071467,128.4485593398,115.0,25.0
35.7297493525,128.448903062,115.0,25.0
35.7295606426,128.4518409623,115.0,25.0
35.730212,128.4485593398,115.0,25.0
35.730275,128.4485593398,126.0,14.0
35.730295,128.4485593398,126.0,14.0
35.7297493525,128.448903062,126.0,14.0
35.7295606426,128.4518409623,126.0,14.0
35.7335269362,128.450203547,108.0,32.0
35.7335269362,128.450203547,114.0,26.0
35.7335269362,128.450203547,108.0,32.0
35.7311983162,128.452175,114.0,26.0
35.7280452055,128.4505044599,123.0,17.0
35.7279023769,128.4500626651,123.0,17.0
35.7300377228,128.45278199,116.0,24.0
35.7300377228,128.45278199,116.0,24.0
35.7296915939,128.4540414013,116.0,24.0
35.7296915939,128.4540414013,116.0,24.0
35.7296915939,128.4540414013,116.0,24.0
35.7294722136,128.4532609982,116.0,24.0
35.7294722136,128.4532609982,116.0,24.0
35.729634,128.4540414013,116.0,24.0
35.7333944559,128.4572142015,115.0,25.0
35.7321526163,128.4594974646,115.0,25.0
35.7333944559,128.4572142015,119.0,21.0
35.7338619978,128.4600525615,119.0,21.0
35.7338619978,128.4600525615,115.0,25.0
35.7321526163,128.4594974646,115.0,25.0
35.732123,128.4594974646,119.0,21.0
35.7321526163,128.4594974646,119.0,21.0
35.733694626,128.4628954764,119.0,21.0
35.734672144,128.4625093754,119.0,21.0
35.7348977541,128.4627280383,119.0,21.0
35.734714309,128.4655831785,116.0,24.0
35.733694626,128.4628954764,116.0,24.0
35.8142042037,128.526398,144.0,36.0
35.7335387468,128.467557,119.0,21.0
35.7335387468,128.46753996,116.0,24.0
35.7321540901,128.4669484417,116.0,24.0
35.7227561686,128.4360956361,112.0,28.0
35.7227561686,128.4360956361,112.0,28.0
35.7227561686,128.4360956361,116.0,24.0
35.7227561686,128.4360956361,116.0,24.0
35.7227561686,128.4360956361,112.0,28.0
35.7227561686,128.4360956361,112.0,28.0
35.7266811263,128.4350811391,109.0,31.0
35.7266811263,128.4350811391,114.0,26.0
35.7261984258,128.4465139021,116.0,24.0
35.7261984258,128.4465139021,116.0,24.0
35.726467,128.4468,116.0,24.0
35.7268884153,128.4463828158,116.0,24.0
35.7261984258,128.4465139021,116.0,24.0
35.7268884153,128.4463828158,116.0,24.0
35.7268884153,128.4463828158,113.0,27.0
35.7270591914,128.4483078199,113.0,27.0
35.7268970881,128.4479243707,124.0,16.0
35.7286124657,128.4496848476,123.0,17.0
35.7280452055,128.4505044599,123.0,17.0
35.7280452055,128.4505044599,118.0,22.0
35.8774607291,128.639671303,109.0,21.0
35.877123,128.6400281773,109.0,21.0
35.8771683619,128.6394365215,109.0,21.0
